policy_id,alpha,complexity,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,strict_gate_pass,abstention_gate_pass,score
alpha_a0p5__udp_std_ge_0.19913604_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,277,0.46166666666666667,0.32596113204956056,0.3322572835286458,0.2844871012369792,0.00022049436966578166,0.37333333333333335,0.9116666666666666,41,41.0,49,49.0,0.8086642599277978,0.8086642599277978,41,False,True,0.373697194410891
alpha_a0p25__a0_saturation_low_ge_1.0416667e-05_AND_diff_signed_mean_le_0.000756993,0.25,2,600,361,0.6016666666666667,0.2690759404500325,0.22396255493164063,0.36742630004882815,0.00017806837956110637,0.5133333333333333,0.9116666666666666,19,19.0,43,43.0,0.853185595567867,0.853185595567867,19,False,True,0.3734659350859271
alpha_a0p5__a0_saturation_low_le_0.055354922_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,279,0.465,0.3233263683319092,0.4097073491414388,0.19061480204264322,0.00021219889322916666,0.375,0.91,42,42.00000000000001,50,50.0,0.8064516129032258,0.8064516129032258,42,False,True,0.3731938130204395
alpha_a0p5__input_std_ge_0.17537648_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,268,0.44666666666666666,0.3113181241353353,0.21561795552571614,0.43679649353027344,0.00021170198917388916,0.36666666666666664,0.92,34,34.0,42,42.00000000000001,0.8208955223880597,0.8208955223880597,34,False,True,0.3731679576930715
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_abs_std_ge_0.003863561,0.5,2,600,274,0.45666666666666667,0.33505714098612466,0.4085340754191081,0.16817344665527345,0.00024428327878316244,0.365,0.9083333333333333,44,44.0,49,49.0,0.7992700729927007,0.7992700729927007,44,False,True,0.3731485503185114
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_p90_ge_0.010182042,0.5,2,600,239,0.3983333333333333,0.3149947706858317,0.40088626861572263,0.13923248291015625,0.000214651624361674,0.32666666666666666,0.9283333333333333,36,36.0,39,39.0,0.8200836820083682,0.8200836820083682,36,False,True,0.37311390204755496
alpha_a0p5__depth_grad_mean_ge_0.0018441219_AND_diff_signed_mean_le_0.000756993,0.5,2,600,303,0.505,0.32562434832255044,0.2821774673461914,0.38484619140625,0.00022530486186345418,0.4066666666666667,0.9016666666666666,42,42.00000000000001,51,51.00000000000001,0.8052805280528053,0.8052805280528053,42,False,True,0.37289993429907864
alpha_a0p5__a0_saturation_high_le_0.065716363_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,287,0.47833333333333333,0.32371281305948896,0.4048168690999349,0.26416025797526044,0.0002319874366124471,0.38333333333333336,0.905,46,46.0,53,53.0,0.8013937282229965,0.8013937282229965,46,False,True,0.37287428622007646
alpha_a0p75__a0_saturation_low_ge_2.0833334e-06_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,234,0.39,0.34378886540730796,0.5735885874430339,0.038642628987630205,0.0001801047722498576,0.295,0.905,47,47.0,54,54.0,0.7564102564102564,0.7564102564102564,47,False,True,0.3728080476418521
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_a0_udp_psnr_le_44.468833,0.5,2,600,279,0.465,0.3408540185292562,0.4166378402709961,0.17846827189127604,0.0002453388770421346,0.37,0.905,48,48.0,53,53.0,0.7956989247311828,0.7956989247311828,48,False,True,0.37271812798284704
alpha_a0p75__udp_grad_mean_ge_0.011107964_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,130,0.21666666666666667,0.28845574061075846,0.39812052408854165,0.075489501953125,0.0001391702890396118,0.18,0.9633333333333334,19,19.0,22,22.0,0.8307692307692308,0.8307692307692308,19,False,True,0.37256570718227294
alpha_a0p5__input_dark_mean_ge_0.38381957_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,235,0.39166666666666666,0.31270101547241214,0.40229316711425783,0.18813705444335938,0.0001938579479853312,0.31833333333333336,0.9266666666666666,37,37.0,42,42.00000000000001,0.8127659574468085,0.8127659574468085,37,False,True,0.3723494753465585
alpha_a0p75__a0_grad_mean_ge_0.012581695_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,120,0.2,0.277950553894043,0.39450970967610677,0.06898874918619792,0.000127909779548645,0.16833333333333333,0.9683333333333334,16,16.0,19,19.0,0.8416666666666667,0.8416666666666667,16,False,True,0.37184296035766606
alpha_a0p5__input_std_le_0.23293922_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,277,0.46166666666666667,0.3226655101776123,0.3727744420369466,0.2530549112955729,0.00020633727312088012,0.37166666666666665,0.91,42,42.00000000000001,49,49.0,0.8050541516245487,0.8050541516245487,42,False,True,0.37183047410802
alpha_a0p25__input_grad_mean_ge_0.0066678851_AND_diff_signed_mean_le_0.000756993,0.25,2,600,388,0.6466666666666666,0.27883880615234374,0.20631484985351561,0.3833171590169271,0.00019465933243433635,0.5466666666666666,0.9,22,22.0,49,49.0,0.845360824742268,0.845360824742268,22,False,True,0.3717968794098425
alpha_a0p25__a0_mean_le_0.5610461_AND_diff_signed_mean_le_0.000756993,0.25,2,600,341,0.5683333333333334,0.2590487098693848,0.20852035522460938,0.34502789815266927,0.0001787051558494568,0.49333333333333335,0.925,15,15.0,38,38.0,0.8680351906158358,0.8680351906158358,15,False,True,0.3717190049038138
alpha_a0p25__a0_saturation_low_ge_1.6666667e-05_AND_diff_signed_mean_le_0.000756993,0.25,2,600,345,0.575,0.2638415336608887,0.2229395802815755,0.36742630004882815,0.0001700883110364278,0.495,0.92,19,19.0,39,39.0,0.8608695652173913,0.8608695652173913,19,False,True,0.37166863460817207
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_a0_udp_psnr_ge_38.676094,0.5,2,600,311,0.5183333333333333,0.32913212458292646,0.21911031087239582,0.43955078125,0.00021656086047490438,0.4216666666666667,0.9033333333333333,43,43.0,53,53.0,0.8135048231511254,0.8135048231511254,43,False,True,0.37163663888831094
alpha_a0p5__depth_mean_ge_0.20870541_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,266,0.44333333333333336,0.3109695593516032,0.3075863774617513,0.3618825531005859,0.00021094679832458496,0.35833333333333334,0.915,37,37.0,47,47.0,0.8082706766917294,0.8082706766917294,37,False,True,0.37156407552924675
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_a0_udp_psnr_le_43.788771,0.5,2,600,259,0.43166666666666664,0.32758482933044436,0.4166378402709961,0.1423492431640625,0.00023746311664581298,0.34833333333333333,0.9166666666666666,42,42.00000000000001,46,46.0,0.806949806949807,0.806949806949807,42,False,True,0.37155240302852993
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_grad_mean_ge_0.00044146167,0.5,2,600,296,0.49333333333333335,0.332832400004069,0.36131752014160157,0.26670005798339846,0.00024126956860224405,0.3933333333333333,0.9,45,45.0,54,54.0,0.7972972972972973,0.7972972972972973,45,False,True,0.3715469689171593
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_abs_p90_le_0.018607935,0.5,2,600,312,0.52,0.3274506632486979,0.23860697428385416,0.43955078125,0.0002044325073560079,0.4216666666666667,0.9016666666666666,44,44.0,54,54.0,0.8108974358974359,0.8108974358974359,44,False,True,0.37142861375075126
alpha_a0p25__a0_mean_le_0.60665402_AND_diff_signed_mean_le_0.000756993,0.25,2,600,384,0.64,0.27465763409932453,0.22218883514404297,0.36605827331542967,0.00019149372975031534,0.5416666666666666,0.9016666666666666,21,21.000000000000004,48,48.0,0.8463541666666666,0.8463541666666666,21,False,True,0.37140837554931627
alpha_a0p5__input_mean_ge_0.51505916_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,285,0.475,0.32181507428487144,0.4000858434041341,0.20160255432128907,0.00022198468446731567,0.385,0.91,43,43.0,48,48.0,0.8105263157894737,0.8105263157894737,43,False,True,0.37136639196830884
alpha_a0p25__a0_grad_mean_ge_0.011212653_AND_diff_signed_mean_le_0.000756993,0.25,2,600,369,0.615,0.26770097732543946,0.20731600443522136,0.3683928934733073,0.0001878039042154948,0.5233333333333333,0.9083333333333333,17,17.0,44,44.0,0.8509485094850948,0.8509485094850948,17,False,True,0.371110592672043
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_abs_p50_ge_0.0032140255,0.5,2,600,292,0.4866666666666667,0.33882273991902667,0.4195814514160156,0.17767196655273437,0.00023839513460795084,0.38666666666666666,0.9,48,48.0,56,56.0,0.7945205479452054,0.7945205479452054,48,False,True,0.3710885324591371
alpha_a0p25__a0_mean_le_0.5451718_AND_diff_signed_mean_le_0.0015937895,0.25,2,600,361,0.6016666666666667,0.2639108975728353,0.208358154296875,0.3786839294433594,0.0001837971806526184,0.51,0.9083333333333333,15,15.0,46,46.0,0.8476454293628809,0.8476454293628809,15,False,True,0.3710413450464758
alpha_a0p5__input_mean_le_0.67496555_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,247,0.4116666666666667,0.3111424446105957,0.32915196736653646,0.28965667724609373,0.00018240233262379964,0.33666666666666667,0.925,37,37.0,44,44.0,0.8178137651821862,0.8178137651821862,37,False,True,0.37090984222267953
alpha_a0p5__a0_saturation_high_ge_0.00028177083_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,274,0.45666666666666667,0.3157289981842041,0.25993239084879555,0.3928147125244141,0.00020667304595311484,0.37166666666666665,0.915,38,38.0,48,48.0,0.8138686131386861,0.8138686131386861,38,False,True,0.37039537333467576
alpha_a0p5__depth_std_le_0.26944096_AND_diff_signed_mean_le_0.000756993,0.5,2,600,308,0.5133333333333333,0.33716251691182453,0.22939345041910808,0.417650400797526,0.000170040229956309,0.41333333333333333,0.9,45,45.0,55,54.99999999999999,0.8051948051948052,0.8051948051948052,45,False,True,0.3702822491600401
alpha_a0p5__depth_grad_mean_ge_0.0018441219_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,271,0.45166666666666666,0.30996256510416664,0.2748100026448568,0.3464070892333984,0.00021270861228307088,0.37,0.9183333333333333,35,35.0,43,43.0,0.8191881918819188,0.8191881918819188,35,False,True,0.3702129680187793
alpha_a0p5__input_grad_mean_le_0.026286048_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,228,0.38,0.30545207659403484,0.4025251897176107,0.18557792663574219,0.00019330739974975585,0.31,0.93,35,35.0,40,40.0,0.8157894736842105,0.8157894736842105,35,False,True,0.37020427354511465
alpha_a0p5__depth_std_le_0.25814264_AND_diff_signed_mean_le_0.000756993,0.5,2,600,275,0.4583333333333333,0.3185558827718099,0.20272656758626303,0.41176981608072916,0.00015453269084294638,0.37666666666666665,0.9183333333333333,36,36.0,44,44.0,0.8218181818181818,0.8218181818181818,36,False,True,0.37016966374715166
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_std_le_0.0097545688,0.5,2,600,286,0.4766666666666667,0.3312249724070231,0.3265933609008789,0.28965667724609373,0.00020670374234517416,0.38333333333333336,0.9066666666666666,44,44.0,52,52.0,0.8041958041958042,0.8041958041958042,44,False,True,0.37016283986018245
alpha_a0p5__input_dark_mean_le_0.61531262_AND_diff_signed_mean_le_0.000756993,0.5,2,600,284,0.47333333333333333,0.3257913684844971,0.28424508412679034,0.4405866241455078,0.00016119907299677532,0.37666666666666665,0.9033333333333333,45,45.0,54,54.0,0.795774647887324,0.795774647887324,45,False,True,0.37008335614271565
alpha_a0p75__udp_grad_mean_ge_0.011107964_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,215,0.35833333333333334,0.3403574244181315,0.48505533854166666,0.13061444600423178,0.0001795521378517151,0.2733333333333333,0.915,44,44.0,49,49.0,0.7627906976744186,0.7627906976744186,44,False,True,0.36991497634177983
alpha_a0p5__diff_signed_mean_le_-0.0015222002_AND_diff_abs_max_ge_0.027263474,0.5,2,600,229,0.38166666666666665,0.30630799611409504,0.3906684875488281,0.19067334493001303,0.00019306520620981853,0.31333333333333335,0.9316666666666666,36,36.0,40,40.0,0.8209606986899564,0.8209606986899564,36,False,True,0.3697378373536133
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_a0_udp_psnr_le_45.140825,0.5,2,600,266,0.44333333333333336,0.3253098710378011,0.40741158803304034,0.1548028818766276,0.00022200892368952433,0.3566666666666667,0.9133333333333333,41,41.0,48,48.0,0.8045112781954887,0.8045112781954887,41,False,True,0.3697310700017408
alpha_a0p75__a0_saturation_low_ge_2.0833334e-06_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,194,0.3233333333333333,0.32008983929951984,0.5411067326863607,-0.0034088897705078125,0.00016639570395151775,0.25166666666666665,0.9283333333333333,35,35.0,41,41.0,0.7783505154639175,0.7783505154639175,35,False,True,0.369414639177355
alpha_a0p5__input_grad_mean_ge_0.010141619_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,235,0.39166666666666666,0.29566303253173826,0.3279131825764974,0.28098912556966144,0.0001758257548014323,0.32166666666666666,0.93,30,30.0,38,38.0,0.8212765957446808,0.8212765957446808,30,False,True,0.3693251580042196
alpha_a0p75__udp_grad_mean_ge_0.011107964_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,176,0.29333333333333333,0.3155763594309489,0.45639120737711586,0.08856292724609376,0.00016390830278396608,0.23166666666666666,0.9383333333333334,32,32.0,36,36.0,0.7897727272727273,0.7897727272727273,32,False,True,0.36920026702880865
alpha_a0p25__udp_grad_mean_ge_0.011107964_AND_diff_signed_mean_le_0.000756993,0.25,2,600,368,0.6133333333333333,0.26680201848347984,0.2037201690673828,0.3683928934733073,0.00018730133771896362,0.5216666666666666,0.9083333333333333,17,17.0,44,44.0,0.8505434782608695,0.8505434782608695,17,False,True,0.36905657448146645
alpha_a0p25__udp_mean_le_0.54332907_AND_diff_signed_mean_le_0.0015937895,0.25,2,600,363,0.605,0.26589274406433105,0.20647123972574868,0.3748551432291667,0.00018492539723714193,0.5116666666666667,0.9066666666666666,16,16.0,47,47.0,0.8457300275482094,0.8457300275482094,16,False,True,0.3689903406316583
alpha_a0p5__input_grad_mean_le_0.018270573_AND_diff_signed_mean_le_0.000756993,0.5,2,600,295,0.49166666666666664,0.3287017981211344,0.3638742701212565,0.3145264434814453,0.00019547929366429647,0.39166666666666666,0.9,48,48.0,53,53.0,0.7966101694915254,0.7966101694915254,48,False,True,0.36881825872733776
alpha_a0p75__udp_mean_le_0.54332907_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,194,0.3233333333333333,0.320602445602417,0.5330367914835612,0.06662923177083334,0.00017152100801467895,0.24833333333333332,0.925,37,37.0,43,43.0,0.7680412371134021,0.7680412371134021,37,False,True,0.3687453753179701
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_grad_mean_le_0.00082580399,0.5,2,600,279,0.465,0.3205894660949707,0.31184003194173177,0.3817338053385417,0.0001739652951558431,0.37166666666666665,0.9066666666666666,43,43.0,51,51.00000000000001,0.7992831541218638,0.7992831541218638,43,False,True,0.36871527964821
alpha_a0p5__depth_grad_mean_ge_0.0015138017_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,217,0.3616666666666667,0.29891037940979004,0.3892085647583008,0.18724197387695313,0.00017957011858622232,0.2966666666666667,0.935,32,32.0,37,37.0,0.8202764976958525,0.8202764976958525,32,False,True,0.3686842237469604
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_p95_ge_0.01204858,0.5,2,600,248,0.41333333333333333,0.31740269978841146,0.39469899495442706,0.14883992513020833,0.0002172607183456421,0.33666666666666667,0.9233333333333333,38,38.0,42,42.00000000000001,0.8145161290322581,0.8145161290322581,38,False,True,0.36865397493095803
alpha_a0p5__a0_grad_mean_le_0.029946503_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,243,0.405,0.3089667383829753,0.3526231129964193,0.2751848602294922,0.00019743700822194416,0.33,0.925,38,38.0,41,41.0,0.8148148148148148,0.8148148148148148,38,False,True,0.36864839381465203
alpha_a0p25__udp_mean_le_0.56097753_AND_diff_signed_mean_le_0.000756993,0.25,2,600,344,0.5733333333333334,0.2586851119995117,0.20824869791666667,0.3438451639811198,0.0001792388161023458,0.495,0.9216666666666666,15,15.0,39,39.0,0.8633720930232558,0.8633720930232558,15,False,True,0.36864537890530374
alpha_a0p5__input_mean_ge_0.43370621_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,233,0.3883333333333333,0.3099714469909668,0.3968065643310547,0.19502120971679687,0.0001941134532292684,0.315,0.9266666666666666,37,37.0,42,42.00000000000001,0.8111587982832618,0.8111587982832618,37,False,True,0.3683302752537106
alpha_a0p25__a0_grad_mean_ge_0.013612788_AND_diff_signed_mean_le_0.0021860948,0.25,2,600,388,0.6466666666666666,0.267418638865153,0.20479629516601563,0.3852820078531901,0.00019419064124425253,0.5466666666666666,0.9,18,18.0,46,46.0,0.845360824742268,0.845360824742268,18,False,True,0.36829180077621615
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_abs_p90_ge_0.0092922142,0.5,2,600,280,0.4666666666666667,0.3389697233835856,0.4166378402709961,0.15798268636067708,0.0002442126472791036,0.37,0.9033333333333333,47,47.0,53,53.0,0.7928571428571428,0.7928571428571428,47,False,True,0.368231348310198
alpha_a0p5__diff_signed_mean_le_-0.0015222002,0.5,1,600,240,0.4,0.31402896881103515,0.40229316711425783,0.19237589518229167,0.0001955715815226237,0.3233333333333333,0.9233333333333333,39,39.0,44,44.0,0.8083333333333333,0.8083333333333333,39,False,True,0.3680419782002767
alpha_a0p5__input_grad_mean_le_0.020961976_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,250,0.4166666666666667,0.30930598894755046,0.3657382074991862,0.2542140706380208,0.0002069827914237976,0.34,0.9233333333333333,39,39.0,42,42.00000000000001,0.816,0.816,39,False,True,0.3680059847513834
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_mean_ge_0.0044649635,0.5,2,600,260,0.43333333333333335,0.3225791645050049,0.40865652720133466,0.14952107747395835,0.0002206231156984965,0.34833333333333333,0.915,40,40.0,47,47.0,0.8038461538461539,0.8038461538461539,40,False,True,0.3679535092084836
alpha_a0p5__input_std_le_0.23844706_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,250,0.4166666666666667,0.3104173469543457,0.3721586354573568,0.20606961568196613,0.00019236733516057332,0.34,0.9233333333333333,37,37.0,43,43.0,0.816,0.816,37,False,True,0.3675007815043131
alpha_a0p5__depth_grad_mean_ge_0.0013648644_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,227,0.37833333333333335,0.30409841855367026,0.40437310536702475,0.17614479064941407,0.00019175132115681966,0.30833333333333335,0.93,35,35.0,40,40.0,0.8149779735682819,0.8149779735682819,35,False,True,0.36741796562206025
alpha_a0p5__input_grad_mean_le_0.018270573_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,261,0.435,0.31249297777811685,0.3587801996866862,0.2910975901285807,0.00020530641078948973,0.3516666666666667,0.9166666666666666,41,41.0,45,45.0,0.8084291187739464,0.8084291187739464,41,False,True,0.367188681544746
alpha_a0p5__input_std_ge_0.17537648_AND_diff_signed_mean_le_0.000756993,0.5,2,600,302,0.5033333333333333,0.3253453985850016,0.22633139292399088,0.4682174428304036,0.00020324597756067912,0.4033333333333333,0.9,43,43.0,52,52.0,0.8013245033112583,0.8013245033112583,43,False,True,0.3669560067284185
alpha_a0p25__a0_mean_le_0.57996473_AND_diff_signed_mean_le_0.000756993,0.25,2,600,364,0.6066666666666667,0.26795687357584635,0.213721923828125,0.3533400472005208,0.00018442054589589438,0.5166666666666667,0.91,19,19.0,44,44.0,0.8516483516483516,0.8516483516483516,19,False,True,0.36692828835288244
alpha_a0p5__a0_grad_mean_le_0.025176002_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,243,0.405,0.3069637680053711,0.31864639282226564,0.3783454132080078,0.0001814758777618408,0.325,0.92,38,38.0,42,42.00000000000001,0.8024691358024691,0.8024691358024691,38,False,True,0.3668352028834967
